id	name
6138	 "Immigration and Customs Enforcement, National Intellectual Property Rights Coordination Center
2660	 "Department of Interior, Office of the Solicitor
189	 "Army, Office of the Chief of Chaplains
2635	 "Export-Import Bank of the United States
5361	 "U.S. Department of Agriculture - Foreign Agricultural Service
3883	 "Department of Justice, Office of Justice Programs
74	 "Department of Health and Human Services
5086	 "U.S. Army - Fort Stewart - Third Infantry Division
37	 "John F. Kennedy Presidential Library & Museum
88	 "Defense Contract Audit Agency
4518	 "Utah Army National Guard
93	 "Defense Security Service
112	 "USTRANSCOM
106	 "USJFCOM
6446	 "U.S. Drug Enforcement Administration
188	 "National Cancer Institute
4697	 "National Credit Union Administration
4058	 "Equal Employment Opportunity Commission, San Antonio Field Office
213	 "Department of Defense, Biometrics Identity Management Agency
205	 "Bureau of Reclamation, Lower Colorado Region
288	 "USDA Farm Services Agency
287	 "Office of Government Information Services
280	 "Navy Office of Information - West
223	 "Federal Retirement Thrift Investment Board
4653	 "Architect of the Capitol
328	 "INTERPOL Washington (U.S. National Central Bureau)
399	 "Department of Energy, Idaho National Laboratory
402	 "Federal Financial Institutions Examinations Council
4656	 "Air Force Audit Agency
784	 "Food Safety and Inspection Service
889	 "Air Force Space Command (AFSPC)
745	 "Air National Guard
907	 "NASA, Goddard Space Flight Center
3538	 "U.S. Army Aviation and Missile Life Cycle Management Command
4670	 "Test
2605	 "Armed Forces Retirement Home
5933	 "Port Authority of New York and New Jersey
2359	 "National Endowment for the Humanities
2474	 "Recovery Accountability and Transparency Board
2436	 "United States Chemical Safety and Hazard Investigation Board
2527	 "National Response Center
2591	 "National Institute on Drug Abuse (NIDA)
607	 "U.S. Mint
4664	 "Mine Safety and Health Administration
711	 "Army, 780th Military Intelligence Brigade
3593	 "US Navy Office of Civil Human Resources
431	 "US Army, Office of the Judge Advocate General
2375	 "Federal Deposit Insurance Corporation
941	 "US Army Forces Command (FORSCOM)
204	 "Air Force, 25th Air Force
2401	 "General Services Administration Office of Inspector General
2637	 "Bureau of Public Debt
2638	 "Millennium Challenge Corporation
3037	 "Census Bureau, New York Regional Office (New England)
3031	 "International Boundary and Water Commission
3025	 "U.S. Air Force, 6th Air Mobility Wing
3137	 "Air Force, Personnel Center
746	 "Louisiana Army National Guard
3143	 "U.S. Army, Research, Development and Engineering Command
401	 "Department of Energy, National Energy Technology Laboratory
3193	 "Armed Services Board of Contract Appeals
3197	 "Administrative Conference of the United States
6030	 "Defense Security Service, Education Activity
3194	 "Defense Commissary Agency
3202	 "Defense Nuclear Facilities Safety Board
3203	 "American Battle Monuments Commission
3234	 "Marine Corps Air Station-Cherry Point
5344	 "Nixon Presidential Library &amp; Museum
3585	 "US Army Public Health Command
3571	 "U.S. Army, TACOM Life Cycle Management Command
3582	 "U.S. Army, Fort Irwin
3195	 "U.S. International Trade Commission
5509	 "Executive Office of the President
3189	 "Selective Service System
3070	 "Army, USARCENT
3576	 "National Indian Gaming Commission
5548	 "US Department of Education
3790	 "Air Force Office of Special Investigations
502	 "U.S. Army Criminal Investigation Command
3145	 "Department of Commerce, Office of Inspector General
3812	 "U.S. Army, Program Executive Office for Simulation, Training and Instrumentation (PEO STRI)
3813	 "United States Naval Academy
3223	 "U.S. Army, Military Operations
3074	 "Corporation For National and Community Service
2632	 "U.S. Fish and Wildlife Service, Region 5
3823	 "Department of Defense, Joint Advertising, Market Research & Studies (JAMRS)
120	 "Small Business Administration
3808	 "U.S. Fish and Wildlife Service, Region 2
271	 "
3527	 "West Virginia Joint Intelligence Center
3556	 "U.S. Army, Fort Jackson
3832	 "94th Airlift Wing FOIA Office
763	 "USPS Inspector General
3894	 "Air Force Network Integration Center
5414	 "Feeral Bureau of Investigation FBI)
3587	 "Air Force Safety Center
3939	 "Bureau of Land Management, Arizona State Office
3948	 "U.S. Naval War College
4056	 "Equal Employment Opportunity Commission, Indianapolis Field Office
4059	 "Equal Employment Opportunity Commission, Detroit Field Office
4035	 "Department of Justice, Asset Forfeiture and Money Laundering Section
4044	 "Walter Reed National Military Medical Center
4060	 "Designation and Sentence Computation Center
4064	 "U.S. Army Medical Research Institute of Infectious Diseases (USAMRIID)
4106	 "United States Copyright Office
4116	 "Rhode Island National Guard
4434	 "NORAD Public Affairs Office
2634	 "U.S. Army, Installation Management Command
4170	 "Federal Correctional Institution Texarkana
4173	 "United States Central Command (USCENTCOM) -  Combined Joint Task Force - Horn of Africa (CJTF-HOA)
4179	 "Federal Highway Administration
4182	 "Naval Hospital Camp Lejeune
4213	 "Fort Campbell - Blanchfield Army Community Hospital
4222	 "Fort Carson - Evans Army Community Hospital
4186	 "U.S. Army Medical Command (MEDCOM)
4227	 "Fort Eustis - McDonald Army Health Center - MEDDAC
4221	 "Fort Hood - Carl R Darnall Army Medical Center - MEDCEN
4231	 "Fort Stewart - Winn Army Community Hospital - MEDDAC
4228	 "United States Parole Commission
5961	 "DEA
5962	 "ATF
4243	 "United States Capitol Police
4271	 "Occupational Safety and Health Administration (OSHA), Region X: Seattle
4264	 "Occupational Safety and Health Administration (OSHA), Region IV
4267	 "Occupational Safety and Health Administration (OSHA), Region VII: Kansas City
4241	 "National Institute of Allergy and Infectious Diseases (NIAID)
4258	 "Plum Island Animal Disease Center - U.S. Department of Homeland Security (DHS)
4286	 "Coast Guard - Office of Intelligence and Criminal Investigations (CG-2)
4287	 "Drug Enforcement Administration - Office of Diversion Control
104	 "U.S. Africa Command
4297	 "Department of Justice, Civil Division
4438	 "Immigration and Customs Enforcement (ICE), Debt Management Center
4419	 "Federal Aviation Administration (FAA), Northwest Mountain Region
4487	 "Fort Bragg - Administrative Services Division
4610	 "U.S. Army - Deputy Chief of Staff, G-1
119	 "U.S. Department of Veterans Affairs
859	 "Virginia Army National Guard
327	 "Consumer Products Safety Commission
6239	 "FAA
5847	 "CIA
4841	 "Hanscom Air Force Base
284	 "Federal Emergency Management Agency
6034	 "United States Southern Command
456	 "Department of Homeland Security, Science and Technology Directorate
3201	 "United States Trade and Development Agency
2440	 "NOAA Coastal Services Center, Northeast Regional Planning Body
2361	 "US Election Assistance Commission
2622	 "U.S. Department of the Interior Office of Inspector General
2390	 "Office of the Comptroller of the Currency
4677	 "Peace Corps
479	 "Amtrak
2405	 "Bureau of Engraving and Printing
4121	 "Government Accountability Office
4786	 "Armed Forces Health Surveillance Center
5970	 "U.S. Department of the Interior - Bureau of Safety and Environmental Enforcement
226	 "US Army Test and Evaluation Command
4145	 "U.S. Army - Directorate of Human Resources/Administrative Services Division
4847	 "U.S. Navy - Region Legal Service Office South West
113	 "Defense Technical Information Center
107	 "USNORTHCOM - US Northern Command
4961	 "Defense Media Activity
4950	 "U.S. Senate Disbursing Office
4971	 "United States Attorney's Office, Western District of New York
4987	 "Federal Maritime Commission
5160	 "Department of Defense, Sexual Assault Prevention and Response
5004	 "U.S. Air Force - Global Strike Command
5014	 "Department of the Navy, Office of the General Counsel
6077	 "Department of Justice, United States Marshals Service, Office of the Federal Detention Trustee
5015	 "Maryland National Guard
3584	 "U.S. Navy, Space and Naval Warfare Systems Command
5123	 "Director, Office of Information Policy
5170	 "Pipeline and Hazardous Materials Safety Administration
5192	 "Federal Railroad Administration
5191	 "Federal Transit Administration
5193	 "United States Postal Service, Office of Inspector General
5278	 "Department of Army Assistant Chief of Staff for Installation Management
4122	 "Department of Justice, Executive Office for Immigration Review
4208	 "Federal Reserve - Federal Open Market Committee (FOMC)
5416	 "United States Attorney's Office, Southern District of Florida
4011	 "U.S. Army, Fort Detrick
5443	 "Equal Employment Opportunity Commission - Miami District Office
6028	 "Bureau of Ocean Energy Management, Alaska
5455	 "U.S. Department of State - Office of Law Enforcement Liaison
6033	 "Federal Aviation Administration wrong
5499	 "United States Attorney's Office, District of Colorado
6246	 "
5764	 "US Navy Judge Advocate General
36	 "Lyndon Baines Johnson Library & Museum
6248	 "Department of the Navy
6252	 "Office of Naval Research
6253	 "Department of Justice, Department of Justice, Criminal Division
6258	 "Department  of Homeland Security
6267	 "Nelson Hermilla, Chief  FOIA/PA Branch U.S. Department of Justice Civil Rights Division 950 Pennsylvania Avenue, N.W. FOIA/PA Branch, Room 3234 Washington, D.C. 20530 Tel. (202) 514-4210 Email: CRT.FOIArequests@usdoj.gov
6254	 "Federal Bureau of Investigation, Department of Labor, Department of Justice, Criminal Division
6269	 "Fort Hood
764	 "United States Attorney's Office for the District of Massachusetts
6301	 "Inspector General, U.S. Department of Agriculture [APPEAL AGENCY]
6302	 "Records Management Division (FOIA Appeals), FEMA
6298	 "Naval Special Warfare Command (NAVSPECWARCOM)
6299	 "Central Intelligence Agency, Inspector General Central Intelligence Agency
2396	 "Occupational Safety and Health Administration
6270	 "USDA Office of the Secretary
6310	 "Department of Justice, Department of Justice, National Security Division
6312	 "Department of Justice, Criminal Division, National Security Division
6256	 "Sandia National Laboratory
6323	 "US Army Corps of Engineers - Philadelphia District
6311	 "Department of Justice, National Security Division, National Security Division
6335	 "U.S. Army, U.S. Army, Dugway Proving Ground
6337	 "U.S. Army, Dugway Proving Ground, Dugway Proving Ground
6315	 "Naval Research Laboratory
6324	 "Department of the Interior, Office of Surface Mining
6361	 "United States Department of Agriculture Agricultural Research Service
6352	 "U.S. Marshals Service
6339	 "Bureau of Land Management, Nevada
170	 "National Air and Space Intelligence Center
6338	 "Bureau of Land Management, Nevada State Office
6384	 "Department of fakery
4883	 "Department of Agriculture,  Natural Resources Conservation Service
3214	 "Marine Corps Combat Development Center
524	 "U.S. Department of Agriculture - Office of Inspector General
6307	 "Equal Employment Opportunity Commission, Equal Employment Opportunity Commission, Los Angeles Field Office
6366	 "Naval Facilities Engineering Command, Far East
4265	 "Occupational Safety and Health Administration (OSHA), Region V: Chicago
6394	 "Defense Health Agency Office of General Counsel [APPEALS]
6368	 "Federal Railroad Administration, Department of Transportation, Federal Transit Administration
6391	 "FDA
458	 "Department of Agriculture, Agricultural Research Service
6386	 "Department of Agriculture Risk Management Agency
6360	 "Department of Justice, Department of Justice, Justice Management Division
90	 "Defense Finance and Accounting Service
3138	 "Department of Veterans Affairs, Veterans Benefits Administration
4263	 "Occupational Safety and Health Administration (OSHA), Region III: Philadelphia
4323	 "U.S. Postal Inspection Service
5975	 "Maritime Administration
306	 "United States Army Recruiting Command
3028	 "Havasu National Wildlife Refuge
